season,team,tournament_finish,finish_weight,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
2017,Michigan,Sweet 16,1,3.8095924955623652,2.686540683277431,2.2915483007250517,0.7365441115110297,1.0766344496856541,0.4927711571517749,-1.2976225125390966,-0.32923759153028026
2017,North Carolina,Champion,5,-1.138283497935598,-1.1124597311309492,-1.1074156000941229,-1.7055155892907201,0.16465973223753358,0.6697822103023273,-0.3154701178777075,0.0547576367428039
2017,Oregon,Final Four,3,1.3938519984662265,-0.09623300720393607,-0.0325915707181037,-0.48843100272008083,-0.8337534424173767,-0.19786005459618025,0.32752864201770543,-0.09814270812829995
2017,Purdue,Sweet 16,1,2.290732182051457,3.780897472365668,0.45265009453796623,-0.9660965166873202,-1.9938726301798768,-0.07065868996738148,0.9067967292485453,-0.8629018612908801
2017,South Carolina,Final Four,3,-0.1290460645835684,-0.6391266645802471,-1.2865477242938155,-1.3527394601336273,1.2395933719249634,0.9747283172446104,-0.23469684702570587,0.4115442163403208
2017,UCLA,Sweet 16,1,4.983988239325036,1.1501555834259805,0.8851643569001435,-0.08524184115556396,0.06325778101698426,-0.2984141499109809,-0.8436180112205596,0.3690754915525867
2017,West Virginia,Sweet 16,1,-2.128197311947902,0.3032825454755971,-2.953900987293702,-1.298564383726577,0.6403480370185083,0.7365295345041456,0.11406542657763247,-0.6541096532502941
2017,Wisconsin,Sweet 16,1,1.737552211761747,0.7178886457481247,-2.083848019553339,0.6809885851305741,0.045528120995454224,0.28999255291442805,0.5944011300290192,-1.9151269663167123
2017,Xavier,Elite Eight,2,1.1735513762134968,0.8592288181558224,-0.4183743511932088,0.7578354878244848,-0.3032297447740069,0.2878045346006504,-0.6405257441215386,-0.08186933065261355
2018,Clemson,Sweet 16,1,0.7974094892770756,-1.5057618330238887,1.0106994323615548,-0.6913899942652159,-0.2504782931649362,0.713336116511587,-1.0422362827399596,0.3660353053749573
2018,Duke,Elite Eight,2,1.951451088317361,-0.47855298976139943,0.03693379187574963,0.11560202337239617,1.4169736943062563,0.4804292784190082,1.3163252925429154,0.43168381736529227
2018,Florida State,Elite Eight,2,-2.8940055386426513,-0.8401359454612203,-0.785597878620347,0.7352643892571662,0.711607684318772,1.752437347490054,-0.28744640820926315,-1.030781514132623
2018,Gonzaga,Sweet 16,1,-1.447718866057601,1.7941534054828199,-0.26719873533028826,-0.6067186302981598,-0.9438759515021131,0.7051264936977695,-0.29379541807110365,-0.09138266149448804
2018,Kansas,Final Four,3,1.343183107706791,1.6831456689140913,-0.024132392321120244,-0.9073472557973088,-0.5101899808061168,0.7128750005214022,0.31713564978000347,0.37297148300191163
2018,Kansas State,Elite Eight,2,-3.759311170548702,0.8925765400746264,0.3447630762916797,0.7295106597603337,1.1821504542323367,1.4229991408899538,0.3167525193915828,-0.5764369893515982
2018,Kentucky,Sweet 16,1,-0.4630404774492528,-0.8762805855152959,-3.0279358951650073,0.6140202047345736,-1.4622717845531146,-0.3308415968254837,-1.5410019639405688,0.30268049577868816
2018,Loyola (IL),Final Four,3,0.7508202241437749,0.8429620936247038,1.1712963912209795,1.6718035547049457,-1.6197503265601356,0.720239528946019,0.8019837232631215,1.0647585824857673
2018,Michigan,Runner-up,4,-1.1298122078740016,-0.40881026333609055,1.7478603918415712,0.5511519814997101,0.7874173459727619,1.3707879159857979,-0.20357006180560003,-0.30348861000920496
2018,Nevada,Sweet 16,1,1.8746689526542129,2.183308528369235,1.8728843468124412,-0.934743845409023,0.7243448747710137,0.41383791587754026,-1.2328852048872574,-0.15449401767023752
2018,Purdue,Sweet 16,1,0.2748488431710566,0.299573398728848,0.3689899932262751,-0.12903933267537188,-0.0300257988930182,0.43789793959718015,0.8006570858943011,-0.18477574283653558
2018,Syracuse,Sweet 16,1,-3.0073177151710193,0.4242468613995964,-0.24945856699567656,1.8941935322461938,0.6217639973904714,-1.5956159104138854,-0.3650165241538085,0.27944593553588815
2018,Texas A&M,Sweet 16,1,1.2537492210397332,1.4731019159469578,0.2641436194336273,-1.5904373193764751,-4.173376935288672,-0.19044412237139274,-0.35222028389389504,0.30127202372690076
2018,Texas Tech,Elite Eight,2,-2.081366303140399,0.5543853848902616,0.06287903451241517,0.32827617211941357,0.927927718717403,0.1661109873313731,-0.41116333728343696,0.1683292839987106
2018,Villanova,Champion,5,2.5511869337436246,-2.829498937538683,0.3944017543094785,0.18590741897968435,0.3649107948702974,1.6085138636301828,0.9875580650142095,-1.543067123651892
2018,West Virginia,Sweet 16,1,0.6745327359535032,0.3487516322372416,-2.3750240007130947,-1.6440163869325193,1.8156508826207034,1.4149718153309068,1.1345487346476884,0.09139530930463768
2019,Auburn,Final Four,3,2.2403226687559283,0.9435904595161826,1.0740849799084704,-0.10919473180356372,1.9616332174670537,1.5849966811519458,0.07687615850874815,-1.1742056713482343
2019,Duke,Elite Eight,2,1.2770053636438934,0.19302274431700234,0.6936963674060517,-0.8756001605162153,-0.5385777128788073,-0.3481414161276072,0.7879168030460054,0.2729712564529545
2019,Florida State,Sweet 16,1,-1.7339961634658467,-0.1620116034940775,-0.0414563508233646,-1.711100100910938,0.1480475676685337,0.9624775643173671,-0.04629218304098599,0.48061614966022326
2019,Gonzaga,Elite Eight,2,-0.3941794785022532,-2.4940555855693196,-0.0838961179688407,-1.0628455003500228,-0.439056935299021,1.3024768875512351,0.8090494389715446,-0.08076470410136444
2019,Houston,Sweet 16,1,0.028563388807103796,-1.5952125205183512,0.8984182080296839,-0.6044275099411859,1.6815927049177621,-0.013094801686544977,0.0830289826353156,-0.6692781316854192
2019,Kentucky,Elite Eight,2,-0.8713991908922982,-1.8301757051466045,-0.41636664993229905,-0.28689102595565485,-1.1984145939129751,-1.6297132989666623,0.5028271962016616,0.37378558479587753
2019,Louisiana State,Sweet 16,1,-1.4270542583746124,2.552009815496174,1.1997005382348258,-0.2086917194003609,-0.6672014917884701,-0.9520930239232088,-0.9602732007213212,0.19468913395904508
2019,Michigan,Sweet 16,1,-2.5246501207858105,-0.8447221097335993,2.235770195928371,-0.5991143501189251,-1.9506656068502488,-0.9385404236167638,-0.20596733563310327,-0.14079842503571216
2019,Michigan State,Final Four,3,-0.22232034551950386,-0.7848285747222722,1.0682512013129855,-0.8480376316606109,-0.5811157893602393,-0.7631638236334853,0.8177663536796766,-0.640780748746463
2019,North Carolina,Sweet 16,1,1.331148701129181,0.548188933712174,-0.7100494323868307,-3.165468661859363,-1.4304400140895925,-0.1288553883062199,1.7943170046162313,-0.03203652835919424
2019,Oregon,Sweet 16,1,0.6000815206567692,-1.5549791855885824,2.868445268692919,1.3976013023642586,1.1760621667750457,-0.5289822734852675,1.57442683372058,0.7548383275174471
2019,Purdue,Elite Eight,2,3.576121682650998,-0.7507109093701267,1.6201828156254587,0.9462093012250989,-0.4650071247571561,0.5050389170459079,0.21390060419673163,-1.6980563684955867
2019,Tennessee,Sweet 16,1,1.985287008033828,1.9097658709273406,-1.1627959709154987,-1.6579001234844444,-0.15144719090931125,1.1873545896122293,-0.12081328601082197,-0.9424311195548649
2019,Texas Tech,Runner-up,4,-0.7258894676751214,-1.2447888762305361,1.5124906527176576,0.2439848808268601,0.9046761330773735,1.7443158019645741,-0.24184427918776066,0.15961520827750608
2019,Virginia,Champion,5,1.337093192555979,-0.10310478382784699,2.0286672038886935,-1.4057603869728215,0.15850693105854424,-1.2170717082711846,0.8918447693307073,-0.7183998930174301
2019,Virginia Tech,Sweet 16,1,-1.2264673917365547,0.11755087148650444,0.19869086519423396,-0.6321105841143111,1.1341508274903114,0.12763943399209168,-0.24141935767336628,0.8133751409740322
2021,Alabama,Sweet 16,1,1.4043065949709201,-0.2727578361549576,0.12159493332785076,-1.8351259999380996,-1.4957842190568225,0.17933067776545092,1.0948666752466185,0.00832230217154617
2021,Arkansas,Elite Eight,2,-1.932328628050601,1.0940053194385029,-0.7379805192883481,-1.6406612724756415,-0.2550858811478989,-0.09629049821824107,-0.43164757507218793,1.5133487226558016
2021,Baylor,Champion,5,0.745310342679503,-1.6063632104421155,0.23948121421367533,-1.8447177326940678,2.8264137578088904,-0.05124260339029667,0.7687413988695502,0.5362864136858401
2021,Creighton,Sweet 16,1,-1.3598934650819645,2.0800680605095954,2.5183650734156053,-0.6103693689295958,0.11561943945791883,0.5712699684971791,0.5206436070911359,0.6600740766369955
2021,Florida State,Sweet 16,1,-1.511509048548314,-0.03766103938352605,0.5891194630871008,1.90158381585983,-0.9828173710725979,0.28624792006317445,0.6730941162450303,1.2083926615403355
2021,Gonzaga,Runner-up,4,3.20376023819917,-1.366357283023788,0.16470751188382649,-0.046321608342528714,-0.9668621790836422,1.4787393896632057,-0.022071645117662783,0.4958021975127561
2021,Houston,Final Four,3,-1.1948852047754313,-0.0171098044563062,-0.2355836267737984,-1.4233653400018895,1.904852087477299,-1.7931757515974682,1.2144023367456822,-1.6744189035069503
2021,Loyola (IL),Sweet 16,1,-0.20095128199533613,0.03085554461381332,-0.10306827616927439,-1.4766203352119587,0.7206123046484352,-0.64909376210892,0.6882830754610386,-0.6133592552948056
2021,Michigan,Elite Eight,2,-0.22963883647392938,-1.845545025943444,0.4151388084381368,0.26245220567416727,-1.4839668694228514,-0.06743070860861652,-0.1994193237638016,0.24094053003557142
2021,Oral Roberts,Sweet 16,1,-0.6056286889503588,1.9206648504691501,2.7032146581444483,0.22822314330311924,0.6590846184935515,2.548215494862771,0.21271011567801965,0.3508430657566717
2021,Oregon,Sweet 16,1,1.956077063755434,3.2412444270678717,0.07074740402593493,-1.7973462247684342,0.5609671919492865,-0.30644900796641705,1.4659226059786592,1.2144451224228638
2021,Oregon State,Elite Eight,2,-0.9363408547893886,-1.062850315511075,-0.4264506782022902,2.327678308331958,-0.616599728656217,-0.5478626708800327,-0.4390432753868761,-0.9520845944605527
2021,Southern California,Elite Eight,2,1.2938637663573602,-1.615443657415264,0.9508624213845569,0.9396070115190521,-0.8277156819706151,-0.5407654568057616,-0.056370767869104325,1.5009763780177667
2021,Syracuse,Sweet 16,1,1.3259950007339092,0.9314179744333034,3.1608151904366872,3.300024969301205,-1.4378640643982121,0.7374067410984511,1.3232397010690893,-0.3176280551105086
2021,UCLA,Final Four,3,0.37219439120851705,0.12259581671274129,0.7146954572235193,-1.3683838087856586,1.014510618699296,-0.18011271623186428,-0.7821564871212316,0.4633327729491346
2021,Villanova,Sweet 16,1,2.053229972678784,-0.3477464427245237,1.6539504978739992,1.1690096745879848,0.2986493215762634,-0.9336554467350405,0.4261150658692265,-1.0171126172300924
2022,Arizona,Sweet 16,1,-0.8354327291044743,0.3931238682187343,-0.9884784620605198,0.5030778710652687,-1.7751563666301622,1.1319990517298604,1.3778401777112694,-0.7202839740040965
2022,Arkansas,Elite Eight,2,-2.8542683827366426,1.1717936951863928,1.5815854269690128,-1.4528680471741444,0.04309974942024003,1.2478234358098976,-1.326139197487383,0.04192115662286691
2022,Duke,Final Four,3,2.3443030544476615,0.2240765421822868,0.35787766585268277,0.40072666510998345,-0.46113615147103226,-0.5493226520748908,-0.4074324777583192,1.3436636703263858
2022,Gonzaga,Sweet 16,1,0.21297293393209565,-0.2814985297070796,0.47504478217219237,-0.9855604708244041,-1.340300004636952,-0.241088320720311,-1.9187273446431432,-0.7310913476051563
2022,Houston,Elite Eight,2,-1.6152995131772283,-1.278447856399813,0.5910119783974969,-0.0715068659786285,1.5177641042358274,-1.0183400097738373,0.662461438575648,-0.4785560248261095
2022,Iowa State,Sweet 16,1,-5.801205200394066,0.8909577570756485,1.7165446773824562,-0.4577310425895207,0.6822341864992247,1.4484470157520128,2.2113475305862282,-0.8418590911480608
2022,Kansas,Champion,5,-0.5283206353306953,-2.3476425741591354,0.744925251643134,-0.6107888976776737,-0.038524825525087986,0.1460705882292187,-0.70482802740296,0.7057434805367889
2022,Miami (FL),Elite Eight,2,-2.539179764249539,1.1275892362888493,2.133928434673022,-0.1742157051515847,0.7059466942338372,1.5753539885766732,-1.1450297958354647,1.0247633027671257
2022,Michigan,Sweet 16,1,-0.4680914541895931,-0.08970790539305357,1.0178019762087462,0.5672473816665734,-2.2096824926165395,-0.8742605339853033,-0.5620045697243528,0.8731149039089403
2022,North Carolina,Runner-up,4,-0.4115499277209145,-1.4972930125886825,1.1564860203067349,-1.6409720981594031,-1.5711481723727982,-0.1996273620388795,-0.5047596738656558,-0.651522313919757
2022,Providence,Sweet 16,1,-1.456293805843342,-1.6667801076293123,2.064821832980691,-1.3853844802671058,0.10192976302932277,0.05200074613359704,-1.0303383279725467,-1.1935257364527236
2022,Purdue,Sweet 16,1,-0.10679189290152527,-1.9270372636185928,-1.5617295481551852,0.5868462974187016,-1.5758555976024617,-0.17250384884891967,-0.5868490034337791,-1.1261980270348069
2022,Saint Peter's,Elite Eight,2,-2.1569753256835953,1.656198728828572,-0.022019403710511365,1.156542398199076,0.6632842350486868,0.2305853801981281,-1.2387228899818101,-0.308600483369576
2022,Texas Tech,Sweet 16,1,1.0338436724190685,-1.252613381057661,0.21810572959174088,-1.2547418555262861,0.49426888544799585,0.33984395507149207,0.1761107355225182,0.5708658664180614
2022,UCLA,Sweet 16,1,0.4325643644136804,0.7154103467320236,2.0878620395012466,0.4179491375859491,1.1435871955927535,-1.7439169880069751,-1.508440542998803,1.1111360455365822
2022,Villanova,Final Four,3,0.2801798243603875,0.3253480383877729,2.1095309144804792,0.5320283126645281,0.9860072902895078,-1.487229794301072,1.0018713835954411,-1.226873753506516
2023,Alabama,Sweet 16,1,-1.8752746520459131,-1.9404438654970175,0.4635521048796034,-1.0833695151021345,-0.3143263915452869,-0.21464367610561036,-0.16456973342342235,-1.0554776504500556
2023,Arkansas,Sweet 16,1,-3.1847378286197103,3.052144964459855,-2.294854889337758,-1.8016059695842483,0.7428026524306954,0.18141037390672332,-1.0924567661250768,-0.5504073701858271
2023,Connecticut,Champion,5,1.1563225537403097,-4.105481826484533,0.5029410221038442,0.004743851084348313,-0.5862648297487214,0.4174323090001234,0.7663480290218647,-0.7491095739270542
2023,Creighton,Elite Eight,2,1.2287727153594246,-0.3931705719837523,1.6027278581141393,0.19211054800286237,-1.7059422289293436,0.04297849371092949,-0.5978366090267644,-0.06317201857319066
2023,Florida Atlantic,Final Four,3,0.20876819525186507,0.5786523756762163,0.7535849992468454,-0.07398591555656699,-0.6159310197812172,-0.912354093024585,1.273697796563931,-1.0542541222317636
2023,Gonzaga,Elite Eight,2,-0.1874144229660958,1.8936804148958155,0.173375585272928,-1.3846112899908745,-2.5838570147701225,-0.802198697429379,-0.7140689798935312,-0.06551004577742603
2023,Houston,Sweet 16,1,-0.19669344451353635,0.1741584628715287,0.1902917505036072,-0.04583980501069865,-0.5614741968886423,-0.9058143325312851,-0.4505946373117643,-1.8285884324737738
2023,Kansas State,Elite Eight,2,1.9597138632788882,1.51818209082713,-0.06569119760047126,0.6442390443196048,1.764567608839551,2.5394601126079297,0.18756754129922495,1.4008741989322158
2023,Miami (FL),Final Four,3,0.5326277256111386,0.6478578171697866,-0.04753632093330218,-0.8453221460528985,0.40741823260247817,-0.1768889787471356,-0.6845337637652306,0.7375965826779025
2023,Michigan State,Sweet 16,1,1.2908940563211022,0.9119979093408338,-0.4816455666604598,-1.0380426498805875,-0.296150737597466,0.02980144722322514,-0.6139470498162934,0.5640591556121903
2023,Princeton,Sweet 16,1,0.2310616983707462,1.4828376297717891,2.688145037707694,-2.027425536230258,0.10707949047776871,-0.09957139753427269,0.42346794154727296,-0.025173502397718428
2023,San Diego State,Runner-up,4,-2.7923075705006446,0.09146188485581155,0.5802460532831089,-0.4235227225838503,0.033335086295268795,-0.6553689906543713,-0.14588679229827725,-0.21013782700519193
2023,Tennessee,Sweet 16,1,-2.7716572147136778,0.5016954969578274,1.4594714802489528,-0.7327853401341093,0.8748811915787478,-0.6811353923016874,1.244245821830729,0.5273836700681827
2023,Texas,Elite Eight,2,2.3034346888327724,0.23355804308969214,-0.13282365680684383,-0.8016644655531633,0.1484531447727397,0.07968986934990946,0.5499300637274337,0.6233329277522143
2023,UCLA,Sweet 16,1,1.1825408768375063,-0.7498169496938464,0.48434364153927467,-0.02656985756977369,1.9321748944818455,-0.04667190509623541,-1.0593200837818795,1.3767114020337339
2023,Xavier,Sweet 16,1,-0.6783334509929763,1.2859096190136363,0.6126269904714876,-0.715236071841703,-1.5537830903485634,1.3587421204169357,-2.1910267789976237,0.46126448268840725
