season,team,tournament_finish,finish_weight,games_played,wins,losses,first_four_games,main_bracket_games,main_bracket_wins,avg_estimated_possessions,avg_fg,avg_fga,avg_fg_pct,avg_fg2,avg_fg2a,avg_fg2_pct,avg_fg3,avg_fg3a,avg_fg3_pct,avg_ft,avg_fta,avg_ft_pct,avg_orb,avg_drb,avg_trb,avg_ast,avg_stl,avg_blk,avg_tov,avg_pf,avg_pts,avg_point_margin,avg_raw_possessions,avg_offensive_rating,avg_defensive_rating,avg_efg_pct,avg_true_shooting_pct,avg_ft_rate,avg_fg3_attempt_rate,avg_tov_pct,avg_forced_tov_pct,avg_orb_pct,avg_drb_pct,avg_opponent_fg_pct,avg_opponent_fg2_pct,avg_opponent_fg3_pct,avg_opponent_efg_pct,avg_opponent_ft_rate,avg_points_allowed,sd_defensive_rating,sd_points_allowed
2012,Cincinnati,Sweet 16,1,3,2,1,0,3,2,67.15416666666667,24,55,0.434,18.333333333333332,37,0.49100000000000005,5.666666666666667,18,0.304,10.666666666666666,15.666666666666666,0.6503333333333333,8.666666666666666,22.333333333333332,31,12.666666666666666,7.333333333333333,4.666666666666667,13.666666666666666,18.333333333333332,64.33333333333333,-1,67.44166666666666,95.84835028889898,96.9329856204402,0.4858979015334947,0.516216591799543,0.29134786117836964,0.3273002421307506,0.17908786903359883,0.1714993626540865,0.2804597701149425,0.7031746031746031,0.4043333333333333,0.4106666666666667,0.3913333333333333,0.46861737677527154,0.34258563074352544,65.33333333333333,16.842575873242975,13.650396819628847
2012,Indiana,Sweet 16,1,3,2,1,0,3,2,68.75833333333333,30.666666666666668,56.333333333333336,0.5456666666666666,24.666666666666668,41.666666666666664,0.5876666666666667,6,14.666666666666666,0.42600000000000005,10,12.666666666666666,0.7943333333333333,7.666666666666667,19.666666666666668,27.333333333333332,14.666666666666666,7,1.3333333333333333,14,17.333333333333332,77.33333333333333,1,68.68333333333334,112.3292844349743,109.93854014729735,0.6007783145464305,0.6237071473672627,0.22356414385399892,0.261406333870102,0.18802994006473453,0.15236444432022864,0.30631038647342995,0.6960858585858586,0.4796666666666667,0.5406666666666666,0.37766666666666665,0.5325767916815849,0.33675893603055257,76.33333333333333,23.613769216453225,22.368132093076824
2012,Marquette,Sweet 16,1,3,2,1,0,3,2,74.2,23.666666666666668,62,0.38166666666666665,17.333333333333332,43.333333333333336,0.4,6.333333333333333,18.666666666666668,0.3343333333333333,15.666666666666666,21.666666666666668,0.72,10.333333333333334,29,39.333333333333336,13.666666666666666,7.333333333333333,3.3333333333333335,12.333333333333334,16,69.33333333333333,6.333333333333333,74.29166666666666,92.79616943516095,84.95967561548963,0.4315850815850816,0.4776596067856688,0.3508935508935509,0.29961149961149963,0.14483365017192387,0.17453838357584336,0.26040172166427544,0.7569767441860465,0.36566666666666664,0.428,0.2723333333333333,0.4147593081411503,0.2570476752801704,63,11.391349464518024,8.660254037844387
2012,Michigan State,Sweet 16,1,3,2,1,0,3,2,63.854166666666664,26.333333333333332,54.333333333333336,0.4723333333333333,22.333333333333332,41,0.5103333333333333,4,13.333333333333334,0.32366666666666666,9.333333333333334,12.666666666666666,0.7436666666666667,8.333333333333334,26,34.333333333333336,15,5.333333333333333,2.6666666666666665,12.333333333333334,17,66,4.333333333333333,64.35000000000001,102.43522610980102,96.55292071582372,0.5113284444212468,0.539638266277157,0.24893870591714945,0.2594385580319084,0.17211207572158,0.12376021379717009,0.28641251221896386,0.8080357142857143,0.39166666666666666,0.4073333333333333,0.38066666666666665,0.46840166369578135,0.3703267973856209,61.666666666666664,4.119159115677647,5.033222956847166
2012,NC State,Sweet 16,1,3,2,1,0,3,2,68,23.333333333333332,58,0.413,18,43,0.41733333333333333,5.333333333333333,15,0.362,15.333333333333334,23,0.6816666666666666,13,22.666666666666668,35.666666666666664,11.333333333333334,4.666666666666667,4,11.333333333333334,14.666666666666666,67.33333333333333,4.666666666666667,67.25833333333333,99.1807120901369,92.35392317469434,0.4589169804367401,0.495676005849614,0.408010610817332,0.2536739781177968,0.14040953538154505,0.13767128419070201,0.3289784745551823,0.7330043859649122,0.388,0.45166666666666666,0.24633333333333332,0.43854384308368155,0.2917805100182149,62.666666666666664,6.6459700701946725,2.516611478423583
2012,Ohio,Sweet 16,1,3,2,1,0,3,2,65.73333333333333,20.666666666666668,52.333333333333336,0.41033333333333333,11.666666666666666,30.333333333333332,0.3983333333333333,9,22,0.4166666666666667,13.666666666666666,16.666666666666668,0.839,5.333333333333333,19.333333333333332,24.666666666666668,13.333333333333334,9.333333333333334,2,10,17.666666666666668,64,1,64.91666666666667,100.13168249325423,96.93554435519842,0.4966153510208538,0.5452437968266423,0.3631400807948466,0.41380063325690575,0.1417043653068267,0.17909577072797478,0.17490421455938698,0.6325611325611326,0.414,0.5023333333333333,0.25166666666666665,0.4608633717329369,0.3286593170651142,63,7.414631122780712,8.888194417315589
2012,Wisconsin,Sweet 16,1,3,2,1,0,3,2,56.75416666666667,22.333333333333332,50.666666666666664,0.442,11,24.333333333333332,0.4523333333333333,11.333333333333334,26.333333333333332,0.44933333333333336,9.333333333333334,13,0.6593333333333333,8,19.333333333333332,27.333333333333332,14.333333333333334,3,3.6666666666666665,8,14.333333333333334,65.33333333333333,8.666666666666666,56.84166666666667,115.2457213193641,100.51351919338086,0.5546176046176046,0.5753808664164564,0.2620619459905174,0.5156179138321995,0.12260177564884585,0.13764085923129826,0.3034167764602547,0.7673992673992673,0.45633333333333337,0.5003333333333334,0.384,0.5020216227101386,0.2835494975048299,56.666666666666664,18.798243232839628,7.505553499465135
2012,Xavier,Sweet 16,1,3,2,1,0,3,2,64.77083333333333,23.333333333333332,51.333333333333336,0.45766666666666667,18.333333333333332,38,0.4826666666666667,5,13.333333333333334,0.389,17.333333333333332,24,0.7243333333333334,9.333333333333334,21.333333333333332,30.666666666666668,9.666666666666666,5,3.6666666666666665,11,14.666666666666666,69,3.6666666666666665,64.4,106.89185110545232,101.15952627501446,0.507144861311528,0.5519685989477003,0.47703222703222703,0.25763588263588266,0.1492431874819973,0.14264146381263737,0.3222912353347136,0.7153761214630779,0.449,0.5236666666666666,0.29933333333333334,0.502078298424633,0.2472625014918248,65.33333333333333,13.51884297489834,8.736894948054104
2012,Baylor,Elite Eight,2,4,3,1,0,4,3,68.278125,26.25,59.25,0.445,19.25,42,0.46149999999999997,7,17.25,0.39225,13.75,17.75,0.78025,10.75,20.75,31.5,15,6.75,3.5,12,19.25,73.25,4.5,68.93125,107.51529861794552,100.37015661029022,0.5042937120445344,0.5431592025349257,0.302088604925776,0.29475581983805665,0.1509756425142145,0.16226922579630143,0.3750085251491901,0.7595376121463078,0.45825,0.5295000000000001,0.3275,0.5132837301587302,0.5098225957049486,68.75,8.74900159202164,9.776672917374976
2012,Florida,Elite Eight,2,4,3,1,0,4,3,66.653125,26,53.25,0.49075,18.75,28.75,0.6555,7.25,24.5,0.2975,13.5,18.75,0.72525,8.5,28.25,36.75,14,4.75,4,12.25,13,72.75,16.5,65.90625,109.34025644309939,84.40938681450902,0.5595285683829017,0.5860167346598815,0.3554225295810681,0.45913948406353267,0.16517263319882425,0.12290751093223047,0.29662698412698413,0.7975270585526053,0.35350000000000004,0.41125,0.24875,0.3929425184744334,0.2341646828348956,56.25,17.78049049777847,11.786291472158096
2012,North Carolina,Elite Eight,2,4,3,1,0,4,3,75.028125,28.5,64.75,0.44025000000000003,23,46.5,0.49325,5.5,18.25,0.3035,13.5,19.75,0.69175,12.5,28.75,41.25,16.5,6.75,7.25,13.5,12,76,7,75.13125000000001,101.73173223185174,92.39845343233412,0.48251201923076925,0.5124864951536818,0.3045673076923077,0.2817908653846154,0.14969338667773463,0.14385586681491538,0.33001446568519743,0.7360310421286032,0.39825,0.4245,0.307,0.4479343380544706,0.19927078812745758,69,15.39267243254412,9.556847457887633
2012,Syracuse,Elite Eight,2,4,3,1,0,4,3,62.075,24.25,50.75,0.48075,18.75,36.5,0.515,5.5,14.25,0.45375000000000004,16.25,21.75,0.71425,8.75,18.5,27.25,10.75,5.25,5.25,10,18.5,70.25,4.25,62.33125,113.93139115165334,106.95173147178596,0.535647033970821,0.5780767515012607,0.43209686390279384,0.27406863688871774,0.13894880601643836,0.1385071215452415,0.31255175983436856,0.5964230979748222,0.39575,0.39175000000000004,0.36325,0.47152517723507315,0.419635018186379,66,12.404287812332,7.745966692414834
2012,Louisville,Final Four,3,5,4,1,0,5,4,64.88,23,56.8,0.4084,17.6,42.8,0.41559999999999997,5.4,14,0.3594,12.2,17.4,0.6852,9.6,22,31.6,10,6.8,4.6,9.6,16,63.6,3.8,65.065,98.09065354492549,91.92162816561081,0.45703189926016013,0.4927765765006,0.3161426978818283,0.2505845241714807,0.12923079330347145,0.1785190739824045,0.27605305843267536,0.7214764449378201,0.4208,0.488,0.2704,0.46697865353037765,0.3098651184611776,59.8,12.760932230528189,10.256705123966467
2012,Ohio State,Final Four,3,5,4,1,0,5,4,69.06,23.8,55.4,0.4306,17,37.4,0.45740000000000003,6.8,18,0.375,19.8,25.6,0.7922,11,23.4,34.4,11.8,7.2,4.6,12.6,16.8,74.2,9.2,69.16,107.4619469027439,94.39660015276128,0.49186291313499475,0.5494557018894568,0.46956161212431113,0.3251128488624037,0.1561968691183518,0.17588793710633085,0.3509708937295144,0.7411685823754789,0.414,0.447,0.3346,0.4685459718478586,0.32224967555156236,65,8.625868335535548,4
2012,Kansas,Runner-up,4,6,5,1,0,6,5,68.00625,24,59.5,0.4058333333333333,20,44.5,0.45266666666666666,4,15,0.27466666666666667,13.166666666666666,19.833333333333332,0.669,11.5,26.833333333333332,38.333333333333336,12,6.833333333333333,6,11.333333333333334,16,65.16666666666667,4.666666666666667,68.75416666666666,95.79842769842848,89.08868315310217,0.44005805704898443,0.4747880529961156,0.33605926779313877,0.2536528204471753,0.14174096619182328,0.1468849665594517,0.32673154309402186,0.6958884504321736,0.36483333333333334,0.385,0.30283333333333334,0.4123030709212881,0.2787818089402329,60.5,9.758399777158008,6.473020933072903
2012,Kentucky,Champion,5,6,6,0,0,6,6,70.42916666666667,27.833333333333332,54,0.5181666666666667,22.833333333333332,42.333333333333336,0.543,5,11.666666666666666,0.4098333333333333,20.666666666666668,28.166666666666668,0.7156666666666667,9.5,26.5,36,13.5,4.5,7.5,10.833333333333334,16.333333333333332,81.33333333333333,11.833333333333334,68.7125,115.3062125132374,98.47415560275356,0.5639213671579744,0.6023810506218504,0.5324810248173343,0.21523919753086418,0.14057681379125386,0.119911423855323,0.31468489423144924,0.7112873663019011,0.4038333333333333,0.4443333333333333,0.31983333333333336,0.4384482621618123,0.27289956868477405,69.5,12.898526414950446,11.113055385446435
2013,Arizona,Sweet 16,1,3,2,1,0,3,2,64.81666666666666,26.333333333333332,50.666666666666664,0.5206666666666666,18.333333333333332,34,0.539,8,16.666666666666668,0.48733333333333334,14.333333333333334,18.666666666666668,0.7626666666666666,7.333333333333333,29,36.333333333333336,11,4,3,12.333333333333334,20.333333333333332,75,12.333333333333334,64.53333333333333,115.67943166580473,96.713089640598,0.599906629318394,0.6307458086700132,0.3677676198684602,0.3285365428222571,0.17115425008383517,0.10625479660527841,0.28681159420289853,0.8091984592809978,0.3636666666666667,0.38666666666666666,0.3706666666666667,0.42664612264003743,0.4261888663511381,62.666666666666664,17.354856771543236,11.060440015358038
2013,Florida Gulf Coast,Sweet 16,1,3,2,1,0,3,2,70.40416666666667,24.666666666666668,50.666666666666664,0.48100000000000004,19,36,0.52,5.666666666666667,14.666666666666666,0.38433333333333336,14.666666666666666,22.333333333333332,0.6313333333333334,6.666666666666667,23.333333333333332,30,15.666666666666666,8.333333333333334,3.6666666666666665,15.333333333333334,17,69.66666666666667,2.6666666666666665,69.94166666666666,98.26237129640218,95.34993804711945,0.5361466620546523,0.5639259757746015,0.45044967139398134,0.2870690649141012,0.20434619085632524,0.1634295743246658,0.23962312197606317,0.6491071428571429,0.4013333333333333,0.46266666666666667,0.29133333333333333,0.45297895096347424,0.30970784200939505,67,5.808269955233501,4.58257569495584
2013,Indiana,Sweet 16,1,3,2,1,0,3,2,64.17916666666667,21.333333333333332,49,0.4296666666666667,16,32,0.5,5.333333333333333,17,0.2996666666666667,15.666666666666666,21.666666666666668,0.729,8.666666666666666,24,32.666666666666664,11.333333333333334,3,2.3333333333333335,12.666666666666666,11.333333333333334,63.666666666666664,5.333333333333333,63.29166666666667,99.45165439324833,90.87722871323285,0.48269933376316354,0.5329664928663234,0.44563364137832223,0.3420732144136399,0.17585934756472946,0.1543494381566225,0.2915258057245887,0.7383504008891006,0.39866666666666667,0.45,0.30833333333333335,0.44198028673835127,0.20340501792114696,58.333333333333336,8.267265433786426,5.507570547286102
2013,Kansas,Sweet 16,1,3,2,1,0,3,2,73.725,26.666666666666668,54.333333333333336,0.4856666666666667,23,42.333333333333336,0.5396666666666667,3.6666666666666665,12,0.244,16,20.333333333333332,0.77,8.333333333333334,29.666666666666668,38,14.333333333333334,5.333333333333333,7.333333333333333,17.333333333333332,14.333333333333334,73,5.666666666666667,72.99166666666666,98.73601139282381,90.88563988858408,0.5163059163059163,0.5694214404692612,0.4158730158730159,0.21327561327561326,0.21341734692730588,0.11128307579984445,0.27708850289495446,0.7061312702044967,0.37066666666666664,0.42066666666666663,0.2613333333333333,0.4108902063272119,0.21638339793848185,67.33333333333333,19.33326716944181,17.03917055884274
2013,La Salle,Sweet 16,1,4,3,1,1,3,2,64.290625,24.75,52.25,0.4775,16.25,32.25,0.5177499999999999,8.5,20,0.42325,11.25,15.5,0.717,5.25,18,23.25,12.5,5.25,3,9.75,15.25,69.25,-0.25,64.1125,108.07309624528484,108.15295796532197,0.5593170222634508,0.5854319344602538,0.2961038961038961,0.3838821892393321,0.14030016632936998,0.12584835711965933,0.20500407520867878,0.5813311688311689,0.45899999999999996,0.511,0.33125,0.5014388148160696,0.2763824867717025,69.5,6.102451566998419,5.802298395176403
2013,Miami (FL),Sweet 16,1,3,2,1,0,3,2,60.229166666666664,22.666666666666668,56.666666666666664,0.4036666666666667,13,32.333333333333336,0.4036666666666667,9.666666666666666,24.333333333333332,0.4043333333333333,12.333333333333334,16,0.758,12.333333333333334,22,34.333333333333336,12,4.666666666666667,3,8,13,67.33333333333333,7.666666666666667,59.93333333333334,111.58659020868436,99.55909957149235,0.49047989047989043,0.5267624996757794,0.289016539016539,0.43010693010693013,0.11042674184016553,0.15296336977176303,0.3652597402597403,0.6539586144849303,0.4166666666666667,0.44566666666666666,0.36833333333333335,0.4736976320582878,0.23281926735478647,59.666666666666664,20.652333449239283,11.015141094572204
2013,Michigan State,Sweet 16,1,3,2,1,0,3,2,65.6375,24,53.333333333333336,0.44933333333333336,19.666666666666668,39,0.5076666666666667,4.333333333333333,14.333333333333334,0.3,13,19,0.674,11.666666666666666,27.666666666666668,39.333333333333336,12,7.333333333333333,4.666666666666667,15,18,65.33333333333333,7.666666666666667,65.69166666666666,99.58442242452747,88.54325128918633,0.48948717948717946,0.5237427328460535,0.36424403183023873,0.2687709991158267,0.19190049889077482,0.11460628061596584,0.3998897160187483,0.8184169278996866,0.35233333333333333,0.3913333333333333,0.29533333333333334,0.41073200113378683,0.3153738347190728,57.666666666666664,21.656340760193025,11.930353445448855
2013,Oregon,Sweet 16,1,3,2,1,0,3,2,70.42916666666667,26,57.666666666666664,0.45366666666666666,19,42,0.44966666666666666,7,15.666666666666666,0.48266666666666663,11.333333333333334,18,0.6266666666666667,11.333333333333334,26.666666666666668,38,14,8.333333333333334,3.3333333333333335,16,20,70.33333333333333,7.333333333333333,70.88333333333333,99.86296297141465,89.63842887430596,0.5150024203089257,0.5343167965866908,0.3121691734776082,0.2699789074882786,0.19465825208856888,0.17285531466329035,0.3279580797836376,0.831752055660974,0.4396666666666667,0.5343333333333333,0.24833333333333332,0.47816884373488144,0.40118529269472664,63,18.771444303896565,12.165525060596439
2013,Duke,Elite Eight,2,4,3,1,0,4,3,65.57187499999999,21.25,49,0.437,15.75,32.75,0.47675,5.5,16.25,0.33825,20.25,25.75,0.78425,5.5,23.25,28.75,11.25,5.75,3.5,9.5,19.5,68.25,4,65.23125,104.48022977544997,97.611774662177,0.4932641116647328,0.5607019812041887,0.524256023479626,0.33058323663913725,0.13426235034554013,0.13968923581469625,0.20334682907909374,0.7388315059060331,0.3985,0.443,0.27725,0.4370330848396886,0.44546510093679903,64.25,18.893817944158332,14.773286702694158
2013,Florida,Elite Eight,2,4,3,1,0,4,3,66.01249999999999,23.75,52.75,0.45999999999999996,18,36.25,0.52075,5.75,16.5,0.325,16.25,24.75,0.6467499999999999,10.75,21.25,32,12.75,8.75,2.75,11.75,13,69.5,9.5,65.50625,105.94423627064289,90.60066601510249,0.5212784120247451,0.5467135283581595,0.5142755884505237,0.3316330397326946,0.1559239293683492,0.1979394261050625,0.33896103896103896,0.7609624570831468,0.41925,0.434,0.3805,0.4771153846153846,0.2775,60,19.319334842443972,14.674240468703426
2013,Marquette,Elite Eight,2,4,3,1,0,4,3,63.334375,20.5,53.75,0.38425,16.75,39.25,0.41675,3.75,14.5,0.326,16,20.25,0.782,11.75,22.5,34.25,9.5,5.5,4.25,12,16,60.75,-0.75,63.61875,95.39573700659932,96.95684725706188,0.41906238704547094,0.47926038059238546,0.37736824983734546,0.26813525627123547,0.15885433937232712,0.13381691767922865,0.37394766455565004,0.7226862519201229,0.39275,0.41400000000000003,0.35325,0.4619362491373361,0.34700569358178057,61.5,4.610311976487841,7.416198487095663
2013,Ohio State,Elite Eight,2,4,3,1,0,4,3,72.334375,25,58.25,0.43074999999999997,18,40.5,0.443,7,17.75,0.42625,21,26.5,0.7925,7.25,23.75,31,13.25,6,5,9,19.25,78,6.75,72.5875,107.96894416589,99.55828454995729,0.4932633655472739,0.5543459246251068,0.46453368925496774,0.30961265249577086,0.11340189740420212,0.1728102777759818,0.2323478701825558,0.7103632478632479,0.40275,0.43125,0.35675,0.4745925684485007,0.38495762711864406,71.25,12.632375278431697,2.5
2013,Syracuse,Final Four,3,5,4,1,0,5,4,64.2175,21.6,50.2,0.4292,17.4,37.8,0.457,4.2,12.4,0.3526,16.4,24.4,0.6724,8.8,25.2,34,10.6,9.8,6.2,10.6,14.2,63.8,15,63.589999999999996,99.02293797443545,76.24955376053069,0.47134230262491134,0.5144480662239682,0.49682497212932,0.2463617107530151,0.14478566723527225,0.19378446205456154,0.28565975140805017,0.6899449604403165,0.3118,0.3986,0.19440000000000002,0.3536135378367414,0.35027830347982897,48.8,19.4523918100087,12.153188881935472
2013,Wichita State,Final Four,3,5,4,1,0,5,4,67.205,23.6,55.8,0.4232,16.6,35.8,0.4742,7,20,0.3434,17.6,23,0.7566,11.4,22.6,34,12.2,7,5,11.2,19.6,71.8,7.6,66.525,107.21588444799195,96.16278904233556,0.4873757642472904,0.5415118177609486,0.4330676010011054,0.37132423282717814,0.1444734336063862,0.1398863048212509,0.3639007519413199,0.6865894452154727,0.365,0.424,0.2712,0.419551624947469,0.44297133011458417,64.2,15.491264891787639,7.429670248402684
2013,Michigan,Runner-up,4,6,5,1,0,6,5,66.89583333333333,28.333333333333332,58.666666666666664,0.483,20.166666666666668,38,0.5301666666666667,8.166666666666666,20.666666666666668,0.40016666666666667,10.5,15.833333333333334,0.6778333333333333,9.5,22.666666666666668,32.166666666666664,15.666666666666666,6.833333333333333,2.3333333333333335,10.166666666666666,11,75.33333333333333,10.166666666666666,66.85416666666667,112.48476321990411,97.18570259873022,0.5535329750932328,0.5707616647606977,0.28076635676456296,0.35684187332141093,0.13442292949327048,0.15476976782909094,0.31550150629097995,0.7268001152073733,0.44533333333333336,0.5068333333333334,0.2813333333333333,0.482118042123695,0.21490503168711195,65.16666666666667,17.802278910264135,14.358505028959897
2013,Louisville,Champion,5,6,6,0,0,6,6,66.04375,28.166666666666668,54.333333333333336,0.5185,22.833333333333332,39,0.5866666666666667,5.333333333333333,15.333333333333334,0.3546666666666667,17.833333333333332,25.666666666666668,0.7016666666666667,10.833333333333334,19.666666666666668,30.5,12.333333333333334,10.833333333333334,4,10.666666666666666,20.666666666666668,79.5,16.166666666666668,66.35833333333333,120.51916768314771,96.21757260011915,0.5679976888407802,0.5982173516923042,0.47635191737455596,0.2864659099826937,0.13791366499869076,0.20343006508843847,0.3701843129679615,0.7078683828603906,0.43766666666666665,0.47716666666666663,0.35716666666666663,0.4966478698169355,0.4252217133089784,63.333333333333336,16.70234781435801,10.03327796219494
2014,Baylor,Sweet 16,1,3,2,1,0,3,2,63.949999999999996,21.666666666666668,48.666666666666664,0.453,16.666666666666668,33.333333333333336,0.5176666666666667,5,15.333333333333334,0.29933333333333334,22,29,0.7456666666666667,6.666666666666667,24.333333333333332,31,12.666666666666666,4.666666666666667,2.6666666666666665,8.666666666666666,14.333333333333334,70.33333333333333,9,64.44166666666666,110.36254015828403,96.1379172276527,0.505741303613644,0.5711908799913874,0.6351517090598837,0.3185534758883023,0.12107724030556288,0.13742467488998478,0.24715099715099714,0.7822721093021426,0.44533333333333336,0.565,0.25766666666666665,0.49234831979930016,0.284029840892586,61.333333333333336,12.428902372901737,7.094598884597588
2014,Iowa State,Sweet 16,1,3,2,1,0,3,2,71.82916666666667,32,63.333333333333336,0.513,23,43.666666666666664,0.5333333333333333,9,19.666666666666668,0.45533333333333337,11.666666666666666,17.333333333333332,0.663,9.666666666666666,21,30.666666666666668,17,5,3,10.666666666666666,16,84.66666666666667,5,72.56666666666666,118.82036634362363,111.32269501973201,0.5852437417654809,0.6004616737373047,0.275494071146245,0.3116381203337725,0.1290079912357399,0.1141529489861609,0.33652312599681017,0.7494763301214914,0.48433333333333334,0.5193333333333333,0.39566666666666667,0.5461904761904762,0.27963369963369966,79.66666666666667,6.84513369883496,4.163331998932265
2014,Louisville,Sweet 16,1,3,2,1,0,3,2,68.39166666666667,22.666666666666668,52.333333333333336,0.43466666666666665,18,37.333333333333336,0.48666666666666664,4.666666666666667,15,0.30933333333333335,18.666666666666668,27.333333333333332,0.6676666666666666,11,21.666666666666668,32.666666666666664,11.666666666666666,8.666666666666666,5.333333333333333,13.333333333333334,20,68.66666666666667,5.666666666666667,67.65,100.53835226936404,92.62854483960216,0.4795019894750353,0.5272298563914198,0.5200406062939755,0.2887737599327896,0.169453943318639,0.19225661472456326,0.3565651036915405,0.6999138853977563,0.4276666666666667,0.492,0.29533333333333334,0.4497819482281192,0.401520196414758,63,20.427748580553576,11.532562594670797
2014,San Diego State,Sweet 16,1,3,2,1,0,3,2,63.099999999999994,21,52.333333333333336,0.4036666666666667,15.333333333333334,36.666666666666664,0.4196666666666667,5.666666666666667,15.666666666666666,0.359,19,24.666666666666668,0.7703333333333333,9,25.333333333333332,34.333333333333336,7,4.666666666666667,4.333333333333333,8.333333333333334,18,66.66666666666667,5.666666666666667,63.38333333333333,106.61153239086805,96.76754308230318,0.4593225094637524,0.5232160189351053,0.47633586334151307,0.30367707203865396,0.11341058664794464,0.11388036330306386,0.29766414141414144,0.7440917107583774,0.3993333333333333,0.43,0.304,0.43671235679214404,0.3967425895617385,61,20.06122694475056,14.730919862656235
2014,Stanford,Sweet 16,1,3,2,1,0,3,2,68.33749999999999,20.666666666666668,51.333333333333336,0.4046666666666667,16.333333333333332,36.333333333333336,0.44533333333333336,4.333333333333333,15,0.257,17.666666666666668,25.333333333333332,0.6983333333333333,8,24.666666666666668,32.666666666666664,8.666666666666666,7.666666666666667,4.666666666666667,12.666666666666666,19.333333333333332,63.333333333333336,-0.6666666666666666,68.03333333333333,92.57346956741188,93.23575252228679,0.44620335294792896,0.5007372900935033,0.48969859403776184,0.28656025873298696,0.16716448043313206,0.1426740448816333,0.24417453891138102,0.743943523355288,0.392,0.46266666666666667,0.2836666666666667,0.4420866489832007,0.3746684350132626,64,19.26801894304188,15.716233645501712
2014,Tennessee,Sweet 16,1,4,3,1,1,3,2,64.41875,27.75,55.5,0.49925,23.75,38.5,0.6165,4,17,0.23175,20,25.25,0.7657499999999999,11,23.5,34.5,13.75,4.75,3,8.25,13.5,79.5,12.5,64.74375,124.30937869169647,104.9618944716559,0.5355995734285208,0.5883347501264207,0.45686707298549406,0.30796783625730995,0.10782786289401897,0.1216239946374801,0.4006856898611626,0.7866862262146238,0.4605,0.49975,0.35925,0.5217031879883911,0.19979507743240432,67,12.815557715179136,4.320493798938574
